Dialogue_ID,Utterance_ID,Response
81,3,"I know, it's so sweet of him!"
81,4,I will!
81,5,About the party!
81,6,I'm so happy for you!
81,7,You're really good at this!
81,8,"I'm so sorry, I really messed up."
81,9,I'm so sorry; that really stinks.
81,10,"Wow, you must be so excited!"
81,11,"I'm so sorry, honey."
81,12,"It just feels like that sometimes, I know."
81,13,I'm so sorry you feel left out.
81,14,That's a really rotten feeling.
81,15,It really does feel like you're always on the outside.
81,16,"It's just frustrating when you feel left out, isn't it?"
82,0,"I know, it's frustrating when you're left hanging like that."
82,1,"Oh, honey."
82,2,"I know, and I'm sorry, it's just... complicated."
82,3,That must be really tough.
82,4,I know this is really difficult.
82,5,"That sounds really painful, Chandler."
82,6,"I know it's complicated, but he's still your dad."
82,7,It sounds like you have a lot of complicated feelings about him.
82,9,"You’re really not looking forward to this, are you?"
82,10,"You know, I get it, it's complicated."
82,11,I can see why you'd want to do that.
83,0,I'm here.
83,1,"I'm doing alright, just a little lost, I guess."
83,2,"I'm just here, feeling a bit lost."
83,3,I'm not sure I would.
84,0,I understand how scary that must feel.
84,1,"Oh, that must feel so frustrating!"
84,2,"Oh, honey, that's a lot to take in right now."
84,3,I can't believe this is happening.
84,4,"Oh, honey, I know this is a lot."
84,5,"Oh, honey."
84,6,"You're really hurting right now, aren't you?"
85,0,That sounds frustrating.
85,1,"It's alright, things happen."
85,2,"Oh, it's a really interesting story."
85,3,"Oh, did I?"
85,4,It sounds like you're a little frustrated that you can't remember!
86,0,"Sure, here you go."
86,1,"I'm sorry, I didn't mean to make you feel that way."
86,2,It's just been a really rough day.
86,3,"Oh, I get it, that must have been a little awkward."
86,4,"Oh, so you're feeling a bit confused now?"
86,5,"It's okay, we all make mistakes."
86,6,I guess I misjudged you.
86,7,It sounds like you've been looking for a way to relax.
86,8,It's a relief to find someone who understands.
86,9,"It's okay, I get it."
86,10,I can't believe I almost got you!
87,0,"No, I'm not."
87,1,You seem a little down.
87,2,A little.
87,3,"Oh, I'm so sorry."
87,4,That sounds like a lot of work.
87,5,Hi.
87,6,"Not great, honestly."
87,7,That's great to hear!
87,8,"Oh, wow."
87,9,That's good to hear.
88,0,I'm glad we could find some common ground.
88,1,"Thank you, I needed to hear that."
88,2,What's on your mind?
88,3,I understand.
89,0,I can only imagine how frustrating that must be.
89,1,"I know, that really adds to the misery."
89,2,"Hey, I can only imagine how exhausted you must be."
89,4,"Thanks, I’m trying."
89,5,"You seem frustrated, Rach."
89,6,"I mean, I'm not handling it well at all."
89,7,I hear you; it sounds like you're feeling pretty helpless right now.
89,8,It sounds like you're feeling a bit dismissed right now.
89,9,"Oh, honey, that must be really hard to hear."
89,10,"I'm so sorry, that must feel really frustrating."
89,11,That must feel incredibly frustrating.
89,12,"It's hard to watch, isn't it?"
89,15,It sounds like you're really feeling conflicted about this.
89,16,I can't believe you're so sure of that.
90,0,I can see you're really upset.
91,0,I understand why you're frustrated right now.
92,0,I hear you; it really does.
92,1,I'm really sorry you're feeling that way.
93,0,I'm so sorry you feel that way.
93,1,I understand it's a tough situation.
93,2,I'm not sure that's enough.
93,3,"Wow, that's a serious commitment."
93,4,"I'm glad you're proud of your hole, Joe."
93,5,"I know, it's devastating."
93,6,"Oh, man, that really sucks."
93,7,I think I stubbed my toe...
94,0,I'm listening.
94,1,I'm sorry if my words caused you pain.
94,2,"I'm sorry, I didn't mean to upset you."
94,3,I don't think I like the sound of that.
94,4,"I'm so sorry, I didn't mean to hurt you."
94,5,"I'm so sorry, I didn't mean to hurt you."
94,6,"I am so sorry, I didn't mean to upset you like this."
94,7,I don't want to lose you either.
94,8,I’d be honored.
94,9,I don't think I'm ready for that.
94,10,I really hope I can.
94,11,I'm so glad to hear that.
94,12,I can arrange that.
94,13,I’m so sorry.
94,14,Anything you want.
94,15,"Okay, I'm listening."
95,0,"Oh wow, that sounds exciting!"
95,1,I am so excited for us!
95,2,"Oh, wow!"
95,3,I can see how that might be disappointing.
95,4,I am so excited for us!
95,5,"Oh, honey, what's wrong?"
95,6,"I'm so sorry, I can see this is hard for you."
95,7,"Oh, honey."
95,8,"I know, I know."
95,9,"I know, it's just... a lot to process."
95,10,"I'm just not ready, okay?"
95,11,I just don't think I'm ready.
95,12,I just don't know if I'm ready for this.
95,13,"Yeah, it kind of is."
95,14,I can't believe you're doing this to me!
95,15,"...dessert, I know."
95,16,"I know, it's tough."
95,17,"You're really struggling with this, aren't you?"
96,0,"Hi Monica, what's on your mind?"
96,1,I'm feeling really anxious right now.
96,2,What's wrong?
96,3,"Alright, I'll wait."
96,4,You're welcome.
97,0,I'm ready.
97,1,"Alright, I got you."
97,2,I got it!
97,3,"Oh, I'm so sorry!"
98,1,I can understand your skepticism.
99,0,Hey there! How are you doing?
99,1,How are you doing?
99,2,"Me too, I think it would have complicated things."
99,3,It would have been such a mess.
99,4,"Oh, wow, that would have been terrible."
99,5,I would have been so sad.
99,6,"Oh honey, that sounds like a lot of pressure."
99,7,"Oh, wow."
99,8,I'm so sorry you're hurting.
99,9,"Oh, that's a bummer."
99,10,I feel your frustration.
99,11,"Oh, wow, that’s a relief."
99,12,"Yes, it is me."
99,13,"Oh no, is everything okay?"
99,14,Is everything alright?
99,15,I’m so ready!
99,16,I'm so excited!
99,17,I'm so glad!
99,18,I understand.
100,0,"Oh, that must feel like such a relief."
100,1,It's okay to feel a little self-conscious about it.
100,2,"Oh, wow, that must be such a relief."
100,3,I don't think I could do that.
100,4,"I'm just a little nervous, that's all."
100,5,I'm feeling a little self-conscious now.
100,6,"Oh, no, what is it then?"
100,7,"No, that's not what I expected."
101,0,"Oh, that sounds really frustrating."
101,1,I can see how frustrating this must be.
102,0,"Yes, what's wrong?"
102,1,"Oh, I see."
102,2,"Alright, alright, I'm coming."
103,0,I'm glad you're enjoying it.
103,1,"Wow, that must have been an amazing experience."
103,2,"Yeah, it was an incredible experience."
103,3,"Wow, that must have been incredible."
103,4,"Oh wow, that must have been an amazing experience."
103,5,That sounds amazing.
103,6,"Oh, you do?"
103,7,That sounds absolutely amazing.
104,0,"Thank you, we're very happy."
104,1,"Oh, I see."
105,0,We're here for you.
105,1,I'm here.
106,0,That sounds like a lot to navigate.
106,1,I understand this must be a lot to process.
106,2,That must be so confusing and difficult.
106,3,I understand this must be hard to hear.
106,4,I understand this must be difficult.
106,5,"Oh, honey."
107,0,I just can't.
107,1,I can only imagine how much you must be hurting.
107,2,I can only imagine how hard it must be.
107,4,I promise.
107,5,I understand how much Chi Chi meant to you.
107,6,"I miss her, too."
107,7,"I'm sorry you're having a hard time, Phoebe."
107,8,I'm glad you see it that way.
107,9,"Oh, wow, that's... incredible!"
107,10,"It's okay, I understand."
108,0,That's incredibly special.
108,1,"I know, right?"
108,2,I'm so glad I could help.
108,3,"It's been really tough, hasn't it?"
108,4,"That's wonderful, I'm so glad it worked out."
108,5,I told him I was really struggling with my workload and feeling overwhelmed.
108,6,"That's wonderful to hear, I'm so glad things are looking up!"
109,0,"I'm not comfortable with that, and I won't participate."
109,1,"Oh, honey, are you feeling uncomfortable with that?"
109,3,I understand it's a sensitive topic.
109,4,I understand how much that means to you.
109,5,That must have been quite a unique experience for you.
109,6,"Oh, honey, that must be disappointing."
109,7,That must be so disappointing.
109,8,It's awful when someone you care about seems unaffected by your situation.
109,9,"I know, it stings to see him happy while you're stuck here."
109,10,I understand you're feeling down right now.
109,11,It sounds like you're feeling a bit down.
109,12,It sounds like you're feeling a bit overwhelmed right now.
109,13,It sounds like you're feeling really down right now.
109,14,I hope it does.
109,15,"I understand, sometimes you just need to be alone."
109,16,"It's okay, you don't have to."
109,17,I understand how frustrating that can be.
109,18,"Oh honey, I feel you."
109,19,It's been a while since we talked last.
109,20,"I know, it’s a lot."
109,21,"I'm so sorry, sweetie."
110,0,"Oh, so you're really picking up on the nutmeg, huh?"
110,1,"Yes, I do."
110,2,"Oh, I see."
110,3,"Ouch, I can see how that would sting."
110,4,"I'm sorry, I didn't mean to hurt your feelings."
110,5,"It was terrible, actually."
111,0,You're very welcome!
111,1,You're welcome.
111,2,That's great!
111,3,"I'm a little taken aback, yeah."
111,4,Okay.
111,5,"Oh, I'm so sorry, that must have been really frustrating."
111,6,"Oh, I'm so sorry to hear that; it must have been really disappointing."
111,7,I’m really sorry to hear that.
111,8,"Yeah, it’s happened to me."
111,9,"Oh man, that must have been rough."
111,10,I just went home and watched TV.
111,11,Oh.
111,12,"Oh man, that sounds tough."
111,13,I'm not going to hurt you.
111,14,I'm just trying to have fun.
111,15,Ouch.
111,16,"I’m sorry, I didn’t mean to make you feel that way."
111,17,"Alright, alright, I'm going, just chill."
112,0,I can't believe they kept that from you.
112,1,I'm just so hurt and confused right now.
112,2,I understand how frustrating that must be.
112,3,I understand you feel frustrated.
112,4,I understand how that would feel like a violation of your space.
113,0,I understand your worry.
113,1,I know this is hard.
113,2,I know it's hard.
113,3,I just don't want him to be lonely.
113,4,"Oh, honey, I'm so sorry."
113,5,"I'm so sorry, that sounds really tough."
113,6,"Oh, honey, that sounds incredibly upsetting."
113,7,"Oh, wow, that's a lot to handle."
113,8,I'm glad I can help.
113,9,I can do that.
113,10,It's okay; I understand.
114,0,What is it?
114,1,That sounds really exciting!
114,2,That sounds disappointing.
114,3,That sounds like it would be really fun.
114,4,That sounds like a lot of fun!
115,0,I'm just feeling really lost right now.
115,1,"Oh no, that's terrible, I'm so sorry."
115,2,"I know, I just... I don't know what I'm going to do with it."
115,3,I can hear the frustration in your voice.
115,4,"I understand you're frustrated, but please, there has to be something we can do."
115,5,I understand you're frustrated.
115,6,I understand you're frustrated.
115,7,I can see you're really upset.
116,0,"Yeah, I guess it is."
116,1,"Yeah, it's a lot to process, I guess."
116,2,"Oh, wow, that sounds really disappointing."
116,3,"Yeah, I'm pretty bummed out about it."
116,4,That's a bummer.
116,5,That sounds really disappointing.
116,6,"Yeah, but that’s what he says."
116,7,That sounds stressful.
117,0,What's making you hesitant?
117,1,I'm still not sure.
117,2,"I understand, it's okay to not be ready."
117,3,"I understand, it's okay to feel that way."
118,0,That's really kind of you.
118,1,I just feel so used.
118,2,That must be a really difficult position to be in.
118,3,I know it sounds bad.
118,4,I understand how frustrating that must be.
118,5,I can see how frustrating that must be.
119,0,It's okay to feel that way.
119,1,I'm sorry you feel that way.
119,2,It sounds like you're really struggling with this.
119,3,I can see you're hurting.
119,4,It sounds like you're feeling really hopeless about this.
119,5,Because I'm too shy to even say hi.
119,6,That sounds incredibly frustrating.
119,7,You must really want to meet her.
119,8,That must be so frustrating.
119,9,You sound pretty sure of yourself.
119,10,You sound really frustrated.
119,11,"I'm sorry, that must be so frustrating."
119,12,"It's frustrating when you think you've got it all figured out, isn't it?"
120,0,"I know, it's a huge risk."
120,1,"Okay, but what if you're wrong?"
120,2,"No, I don't!"
120,3,"I'm just worried about you, that's all."
120,4,Yes!
120,7,"Okay, here we go."
120,8,"I'm right here with you, and we've got this."
120,9,Here we go.
120,10,"Oh, wow, that's a tough one!"
120,11,"Oh, Monica."
120,12,I’m so proud of you!
120,13,"Oh, that's right."
120,14,"Oh, come on, you're doing great!"
120,15,I have no idea.
121,0,I'm not sure I'm comfortable with that.
121,1,"I don't know, guys, I just... I don't think I can."
121,2,I just want to feel like I belong.
121,4,I know it's disappointing.
121,5,It sounds like you're really frustrated right now.
121,6,You okay?
121,7,"It’s okay, I understand."
122,0,That must feel a little isolating.
122,1,"I hear you, it's tough feeling like you're missing out."
122,2,That sounds like a great opportunity.
122,3,"Oh, that's so thoughtful of you."
122,4,I know how you feel; it's tough wanting to find someone.
122,5,"I know, it's tough out there."
122,6,"I'm sorry, I didn't mean to upset you."
122,7,"I know, it’s not exactly ideal, is it?"
122,8,"Ouch, that stings."
122,9,"I'm sorry, I didn't realize it was that bad."
122,10,I can only imagine how frustrating that must be.
122,11,"I'm just trying to get back in the game, and I feel a bit lost."
122,12,It sounds like you're feeling a bit conflicted about this.
122,13,"I'm sorry, that does sound a bit rough."
122,14,It sounds like you're not feeling very optimistic about this.
122,15,You seem a little conflicted.
123,0,That's interesting!
123,1,I can understand why that would frustrate you.
123,2,"Oh, so you're feeling frustrated?"
123,3,"Oh my, that sounds...unpleasant."
123,4,I can see why you wouldn't find that funny.
123,5,I can see why you wouldn't find it funny.
123,6,I understand why you're upset about that.
123,7,I'm really hurt that you did that.
123,8,"Oh no, that sounds really frustrating."
123,9,I'm really upset about this.
